filename,label,score,thought_density,thought_ratio,sim_pos,sim_neg,sim_gap,strong_score,support_score,non_thought_score,dominant_non_thought,strong_hits,support_hits,non_thought_hits,review_flag,reason,final_bucket,final_reason
2000-07-16 정신적 장애자.txt,중간,83.0165,223.8372,0.8396,0.3302,0.3592,-0.029,479.5,175.0,125.0,dream_vision,"정신적(39), 생각(17), 긍정(15), 부정적(12), 생각을(6), 지혜(2), 절망(2), 의식(1)","정신(43), 마음(25), 마음속(11), 바라보(11), 생각하(4), 두려워(3), 마음에(2), 생각해(1)","꿈(43), 말(34), 십자가(11), 예수님(10), 말씀(9), 기도(5), 구원(4), 성령(3)",,"제목에 생각 축 표지어가 있음 | 핵심표현: 정신적(39), 생각(17), 긍정(15), 부정적(12), 생각을(6) | 보조표현: 정신(43), 마음(25), 마음속(11), 바라보(11), 생각하(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2020-01-26.txt,중간,82.1523,230.1829,0.7817,0.3831,0.405,-0.0219,309.0,144.0,126.5,word_prayer,"긍정(17), 묵상(15), 생각(13), 부정적(8), 희망(6), 절망(5), 생각을(3), 생각이(2)","마음(53), 마음에(9), 마음속(8), 담대(6), 두려워(5), 바라보(5), 생각하(3), 생각해(2)","말(73), 말씀(22), 십자가(9), 믿음(5), 입술(5), 예수님(5), 성령(4), 꿈(4)",,"핵심표현: 긍정(17), 묵상(15), 생각(13), 부정적(8), 희망(6) | 보조표현: 마음(53), 마음에(9), 마음속(8), 담대(6), 두려워(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-08-19.txt,중간,82.1406,230.1282,0.7377,0.2751,0.2796,-0.0045,334.5,60.4,140.4,word_prayer,"생각(29), 생각을(11), 부정적(6), 생각이(4), 두려움(4), 긍정(4), 묵상(3), 변화(3)","마음(12), 생각하(8), 바라보(6), 마음에(4), 두려워(3), 마음속(2), 담대(1)","말(47), 말씀(29), 꿈(15), 믿음(14), 예수님(11), 기도(8), 십자가(6), 성령(5)",,"핵심표현: 생각(29), 생각을(11), 부정적(6), 생각이(4), 두려움(4) | 보조표현: 마음(12), 생각하(8), 바라보(6), 마음에(4), 두려워(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1990-12-02 회개의 참 뜻.txt,중간,82.1044,229.8608,0.7879,0.2758,0.2891,-0.0134,397.0,81.8,128.9,cross_salvation,"생각(32), 변화(19), 태도(9), 생각을(6), 생각이(5), 변화를(5), 생각의(3), 깨달음(2)","마음(32), 태도(9), 생각하(5), 깨닫(1), 마음속(1), 마음에(1)","예수님(40), 말(33), 구원(22), 성령(7), 십자가(7), 말씀(5), 신앙(4), 부활(4)",,"핵심표현: 생각(32), 변화(19), 태도(9), 생각을(6), 생각이(5) | 보조표현: 마음(32), 태도(9), 생각하(5), 깨닫(1), 마음속(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1985-09-22.txt,중간,80.2787,223.9115,0.8859,0.3034,0.31,-0.0066,352.0,275.4,80.8,word_prayer,"염려(20), 생각(11), 마음의 건강(9), 절망(8), 선택(6), 우울(6), 정신적(5), 부정적(4)","마음(134), 마음에(40), 정신(12), 생각하(5), 염려하지(2), 태도(1), 바라보(1)","말(53), 말씀(13), 기도(10), 믿음(3), 십자가(2), 예수님(2), 신앙(1), 순종(1)",,"핵심표현: 염려(20), 생각(11), 마음의 건강(9), 절망(8), 선택(6) | 보조표현: 마음(134), 마음에(40), 정신(12), 생각하(5), 염려하지(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1981-01-11 행복과 마음의 작정.txt,중간,78.7053,210.4851,0.9255,0.3077,0.3078,-0.0001,514.5,158.0,54.1,word_prayer,"생각(66), 생각을(11), 부정적(9), 생각이(7), 생각의(3), 절망(3), 생각하는(1), 마음의 자세(1)","마음(54), 마음속(16), 마음에(10), 생각하(8), 결심(6), 생각해(1), 깨닫(1), 태도(1)","말(36), 기도(12), 말씀(4), 믿음(1), 신앙(1), 성령(1), 십자가(1), 부활(1)",,"제목에 생각 축 표지어가 있음 | 핵심표현: 생각(66), 생각을(11), 부정적(9), 생각이(7), 생각의(3) | 보조표현: 마음(54), 마음속(16), 마음에(10), 생각하(8), 결심(6)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2000-04-09 선택하시는 하나님.txt,중간,78.0039,209.5491,0.8638,0.2629,0.3027,-0.0398,515.0,38.0,87.2,word_prayer,"선택(115), 지혜(6), 생각(4), 생각하는(1), 변화(1)","마음(7), 두려워(4), 생각하(3), 깨닫(3), 바라보(2), 생각해(1), 담대(1)","말(25), 예수님(19), 꿈(13), 기도(8), 말씀(5), 십자가(5), 순종(4), 믿음(3)",,"제목에 생각 축 표지어가 있음 | 핵심표현: 선택(115), 지혜(6), 생각(4), 생각하는(1), 변화(1) | 보조표현: 마음(7), 두려워(4), 생각하(3), 깨닫(3), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-11-24.txt,중간,76.9625,215.1879,0.7522,0.3131,0.3145,-0.0014,360.5,51.8,135.8,word_prayer,"생각(40), 생각이(11), 생각을(7), 변화(4), 부정적(4), 긍정(3), 희망(2), 생각하는(1)","생각하(8), 마음(6), 두려워(5), 마음에(3), 생각해(2), 마음속(2), 바라보(2), 깨닫(1)","말(49), 예수님(20), 믿음(15), 십자가(13), 꿈(8), 말씀(7), 기도(6), 부활(6)",,"핵심표현: 생각(40), 생각이(11), 생각을(7), 변화(4), 부정적(4) | 보조표현: 생각하(8), 마음(6), 두려워(5), 마음에(3), 생각해(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-03-13.txt,중간,75.9131,212.2532,0.7633,0.3103,0.3194,-0.0091,369.0,50.2,130.0,cross_salvation,"희망(33), 생각(19), 긍정(19), 생각을(7), 생각이(6), 절망(3), 생각하는(1), 우울(1)","마음(11), 바라보(6), 마음에(5), 마음속(4), 정신(2), 깨닫(2), 생각하(1)","말(33), 예수님(29), 꿈(26), 십자가(10), 말씀(7), 믿음(5), 소망(5), 구원(5)",,"핵심표현: 희망(33), 생각(19), 긍정(19), 생각을(7), 생각이(6) | 보조표현: 마음(11), 바라보(6), 마음에(5), 마음속(4), 정신(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1989-06-04 또한 뒤로 물러가면.txt,중간,75.4617,211.6685,0.7676,0.349,0.4008,-0.0518,317.5,58.0,113.7,word_prayer,"생각(32), 묵상(7), 부정적(7), 생각을(6), 생각이(4), 생각의(3), 절망(3), 긍정(2)","마음(20), 마음속(7), 생각하(3), 생각해(2), 마음에(2), 정신(1), 바라보(1)","말(42), 기도(27), 십자가(10), 구원(9), 성령(7), 말씀(7), 믿음(5), 예수님(4)",,"핵심표현: 생각(32), 묵상(7), 부정적(7), 생각을(6), 생각이(4) | 보조표현: 마음(20), 마음속(7), 생각하(3), 생각해(2), 마음에(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2019-06-23.txt,중간,75.214,211.3144,0.7128,0.2905,0.3429,-0.0524,364.5,74.4,176.8,word_prayer,"희망(31), 절망(16), 생각(15), 결단(7), 선택(6), 생각을(5), 부정적(5), 긍정(4)","마음(18), 마음속(7), 결단(7), 마음에(5), 바라보(3), 생각하(2), 생각해(1), 태도(1)","말(57), 믿음(38), 말씀(28), 예수님(17), 꿈(12), 기도(10), 성령(9), 신앙(3)",,"핵심표현: 희망(31), 절망(16), 생각(15), 결단(7), 선택(6) | 보조표현: 마음(18), 마음속(7), 결단(7), 마음에(5), 바라보(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-09-07.txt,중간,75.119,211.187,0.6386,0.3962,0.4298,-0.0335,335.5,66.6,227.6,word_prayer,"생각(31), 생각을(10), 생각이(8), 변화(8), 긍정(6), 부정적(4), 마음의 밭(2), 낙심(2)","마음(17), 바라보(7), 마음에(5), 생각하(4), 마음속(4), 낙심하지(2), 깨닫(1), 두려워(1)","말(108), 말씀(36), 꿈(27), 믿음(26), 예수님(10), 성령(8), 입술(7), 보혈(5)",,"핵심표현: 생각(31), 생각을(10), 생각이(8), 변화(8), 긍정(6) | 보조표현: 마음(17), 바라보(7), 마음에(5), 생각하(4), 마음속(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-07-13.txt,중간,73.76,207.15,0.6654,0.281,0.3155,-0.0344,313.5,100.8,208.3,word_prayer,"생각(43), 생각을(6), 긍정(3), 생각하는(2), 생각이(2), 변화(2), 낙심(2), 부정적(2)","생각하(21), 바라보(13), 마음(6), 생각해(6), 마음에(4), 두려워(2), 깨닫(1), 마음속(1)","예수님(63), 말(48), 꿈(20), 믿음(16), 말씀(15), 입술(13), 기도(12), 신앙(6)",,"핵심표현: 생각(43), 생각을(6), 긍정(3), 생각하는(2), 생각이(2) | 보조표현: 생각하(21), 바라보(13), 마음(6), 생각해(6), 마음에(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-11-27.txt,중간,72.6488,203.6993,0.6945,0.3103,0.3392,-0.029,308.0,33.4,150.2,word_prayer,"생각(24), 긍정(15), 부정적(11), 생각을(4), 변화(4), 생각하는(3), 생각이(2), 생각의(2)","마음(8), 생각하(6), 마음속(2), 마음에(2), 정신(1), 담대(1)","말(34), 예수님(26), 성령(22), 기도(19), 믿음(17), 꿈(14), 말씀(11), 선포(2)",,"핵심표현: 생각(24), 긍정(15), 부정적(11), 생각을(4), 변화(4) | 보조표현: 마음(8), 생각하(6), 마음속(2), 마음에(2), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-04-21.txt,중간,69.3708,195.1206,0.6025,0.374,0.4151,-0.0411,308.5,55.4,240.1,word_prayer,"생각(31), 변화(16), 부정적(6), 생각을(5), 생각이(4), 변화를(4), 희망(2), 묵상(1)","마음(19), 마음에(9), 생각하(5), 마음속(2), 깨닫(1), 바라보(1)","말(86), 믿음(56), 말씀(38), 꿈(33), 예수님(10), 입술(9), 십자가(6), 기도(5)",,"핵심표현: 생각(31), 변화(16), 부정적(6), 생각을(5), 생각이(4) | 보조표현: 마음(19), 마음에(9), 생각하(5), 마음속(2), 깨닫(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-02-01.txt,중간,68.5964,191.2341,0.7908,0.312,0.3246,-0.0126,314.5,76.0,103.3,word_prayer,"긍정(18), 생각(14), 부정적(13), 변화(7), 낙심(5), 희망(4), 생각을(3), 태도(3)","마음(14), 바라보(7), 생각하(4), 마음속(4), 태도(3), 낙심하지(3), 마음에(2), 두려워(2)","말(44), 기도(20), 십자가(12), 꿈(8), 말씀(6), 믿음(4), 신앙(3), 순종(3)",,"핵심표현: 긍정(18), 생각(14), 부정적(13), 변화(7), 낙심(5) | 보조표현: 마음(14), 바라보(7), 생각하(4), 마음속(4), 태도(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-01-01.txt,중간,68.3888,191.4871,0.7012,0.3867,0.4158,-0.029,425.5,107.6,227.2,word_prayer,"생각(44), 생각을(11), 희망(6), 생각하는(4), 생각이(4), 긍정(4), 부정적(4), 낙심(3)","바라보(35), 마음(13), 생각하(7), 생각해(3), 마음에(2), 마음속(1), 결심(1)","말(60), 꿈(38), 말씀(28), 십자가(24), 기도(22), 예수님(20), 성령(19), 믿음(7)",,"핵심표현: 생각(44), 생각을(11), 희망(6), 생각하는(4), 생각이(4) | 보조표현: 바라보(35), 마음(13), 생각하(7), 생각해(3), 마음에(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1990-02-04 하나님의 주시는 지혜.txt,중간,68.352,182.7751,0.7631,0.3139,0.3636,-0.0497,441.0,55.6,154.2,word_prayer,"지혜(62), 생각(21), 생각이(3), 생각을(2), 묵상(2), 절망(2), 생각하는(1), 시각(1)","마음(14), 마음에(4), 생각하(3), 깨닫(3), 지혜로운(2), 마음속(2), 결심(2), 정신(1)","말(67), 말씀(34), 예수님(22), 기도(20), 성령(11), 신앙(3), 순종(3), 믿음(2)",,"제목에 생각 축 표지어가 있음 | 핵심표현: 지혜(62), 생각(21), 생각이(3), 생각을(2), 묵상(2) | 보조표현: 마음(14), 마음에(4), 생각하(3), 깨닫(3), 지혜로운(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1995-07-16 우리를 실패케 하는 것들.txt,중간,66.2472,184.4512,0.842,0.3645,0.3916,-0.0272,340.5,204.0,102.2,word_prayer,"두려움(19), 부정적(16), 긍정(10), 변화(8), 생각(6), 태도(5), 생각이(3), 절망(3)","마음(59), 마음속(35), 두려워(14), 태도(5), 정신(4), 결단(1), 담대(1)","말(45), 십자가(21), 기도(12), 예수님(11), 믿음(4), 말씀(4), 보혈(4), 순종(3)",,"핵심표현: 두려움(19), 부정적(16), 긍정(10), 변화(8), 생각(6) | 보조표현: 마음(59), 마음속(35), 두려워(14), 태도(5), 정신(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-07-12.txt,중간,65.5053,182.3295,0.7812,0.3299,0.3347,-0.0048,312.5,53.8,102.6,word_prayer,"생각(27), 생각이(8), 변화(7), 부정적(6), 긍정(5), 생각을(4), 자화상(3), 정신적(1)","마음(18), 생각하(5), 마음에(4), 두려워(4), 정신(1), 생각해(1), 마음속(1)","말(45), 말씀(10), 십자가(10), 꿈(8), 기도(6), 예수님(6), 믿음(5), 입술(5)",,"핵심표현: 생각(27), 생각이(8), 변화(7), 부정적(6), 긍정(5) | 보조표현: 마음(18), 생각하(5), 마음에(4), 두려워(4), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-09-10.txt,중간,65.157,182.2528,0.7359,0.32,0.3617,-0.0418,344.0,105.8,161.4,word_prayer,"염려(40), 생각(17), 생각을(6), 낙심(6), 절망(3), 생각이(2), 묵상(2), 생각하는(1)","마음(35), 마음에(11), 생각하(7), 염려하지(5), 두려워(5), 마음속(2), 바라보(2), 낙심하지(1)","말(70), 기도(45), 말씀(25), 예수님(24), 믿음(3), 신앙(2), 소망(2), 성령(1)",,"핵심표현: 염려(40), 생각(17), 생각을(6), 낙심(6), 절망(3) | 보조표현: 마음(35), 마음에(11), 생각하(7), 염려하지(5), 두려워(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-01-13.txt,중간,64.7676,181.3542,0.7347,0.3241,0.3778,-0.0538,192.5,166.4,129.6,word_prayer,"두려움(18), 생각(5), 절망(4), 정신적(3), 부정적(3), 희망(3), 낙심(2), 강하고 담대(2)","마음(39), 바라보(17), 두려워(15), 마음속(8), 마음에(8), 담대(7), 정신(3), 생각해(1)","말(39), 기도(19), 말씀(18), 믿음(16), 예수님(12), 성령(10), 십자가(8), 꿈(4)",,"핵심표현: 두려움(18), 생각(5), 절망(4), 정신적(3), 부정적(3) | 보조표현: 마음(39), 바라보(17), 두려워(15), 마음속(8), 마음에(8)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-01-31.txt,중간,64.5907,180.3607,0.7277,0.2598,0.2826,-0.0227,264.0,96.0,134.7,word_prayer,"희망(20), 생각(9), 자화상(6), 긍정(5), 생각을(3), 태도(3), 두려움(3), 부정적(3)","마음(39), 바라보(7), 마음속(4), 태도(3), 마음에(3), 정신(1), 생각하(1), 결단(1)","말(34), 꿈(25), 성령(16), 예수님(16), 말씀(12), 십자가(10), 기도(8), 믿음(4)",,"핵심표현: 희망(20), 생각(9), 자화상(6), 긍정(5), 생각을(3) | 보조표현: 마음(39), 바라보(7), 마음속(4), 태도(3), 마음에(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-11-25.txt,중간,64.336,180.4182,0.6962,0.3295,0.3865,-0.057,128.0,225.8,154.4,word_prayer,"생각(6), 변화(4), 결단(3), 낙심(3), 염려(2), 긍정(2), 부정적(2), 절망(2)","바라보(87), 마음(21), 마음속(8), 생각하(4), 결단(3), 두려워(2), 담대(2), 마음에(1)","말(41), 믿음(23), 십자가(20), 말씀(13), 꿈(13), 예수님(11), 기도(7), 성령(6)",,"핵심표현: 생각(6), 변화(4), 결단(3), 낙심(3), 염려(2) | 보조표현: 바라보(87), 마음(21), 마음속(8), 생각하(4), 결단(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2011-11-13 예수를 바라보자.txt,중간,64.2077,179.341,0.7863,0.4525,0.5011,-0.0486,447.0,238.8,186.4,word_prayer,"생각(34), 절망(14), 부정적(8), 희망(8), 생각을(7), 긍정(5), 생각이(4), 낙심(4)","바라보(49), 마음(43), 마음에(19), 두려워(10), 생각하(9), 마음속(6), 정신(2), 생각해(2)","말(72), 말씀(27), 꿈(22), 소망(17), 믿음(16), 예수님(14), 기도(9), 성령(5)",,"핵심표현: 생각(34), 절망(14), 부정적(8), 희망(8), 생각을(7) | 보조표현: 바라보(49), 마음(43), 마음에(19), 두려워(10), 생각하(9)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-02-02.txt,중간,63.7486,178.2143,0.6888,0.3339,0.3575,-0.0236,305.5,43.8,157.8,word_prayer,"생각(22), 부정적(10), 생각을(9), 긍정(9), 절망(7), 희망(4), 시각(3), 생각이(1)","마음(15), 생각하(4), 바라보(4), 마음에(3), 마음속(2)","말(55), 예수님(22), 말씀(18), 믿음(17), 십자가(14), 성령(8), 입술(8), 기도(6)",,"핵심표현: 생각(22), 부정적(10), 생각을(9), 긍정(9), 절망(7) | 보조표현: 마음(15), 생각하(4), 바라보(4), 마음에(3), 마음속(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-08-04 영의 새로운 것으로 살아라.txt,중간,62.8151,174.8709,0.775,0.4141,0.4298,-0.0158,474.5,101.0,167.1,word_prayer,"생각(35), 의식(28), 생각을(7), 부정적(6), 변화(5), 긍정(4), 생각이(3), 절망(3)","마음(31), 마음속(14), 생각하(6), 마음에(3), 생각해(2), 두려워(2), 바라보(2), 태도(1)","말(67), 말씀(20), 십자가(16), 소망(13), 기도(12), 성령(11), 예수님(11), 믿음(9)",,"핵심표현: 생각(35), 의식(28), 생각을(7), 부정적(6), 변화(5) | 보조표현: 마음(31), 마음속(14), 생각하(6), 마음에(3), 생각해(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-02-23.txt,중간,61.9724,172.3061,0.8342,0.1979,0.2263,-0.0283,238.0,93.0,65.8,word_prayer,"태도(25), 긍정(11), 생각(7), 변화(5), 낙심(2), 부정적(2), 생각을(1), 결단(1)","태도(25), 마음(8), 생각하(4), 낙심하지(2), 바라보(2), 생각해(1), 결단(1), 두려워(1)","말(28), 신앙(14), 말씀(13), 기도(11), 믿음(1), 입술(1), 소망(1), 구원(1)",,"핵심표현: 태도(25), 긍정(11), 생각(7), 변화(5), 낙심(2) | 보조표현: 태도(25), 마음(8), 생각하(4), 낙심하지(2), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-09-29.txt,중간,61.7491,172.9167,0.6513,0.3018,0.336,-0.0341,248.0,100.6,186.6,word_prayer,"생각(27), 생각을(8), 부정적(5), 생각이(3), 강하고 담대(3), 긍정(3), 두려움(2), 낙심(1)","바라보(17), 생각하(8), 마음(7), 두려워(6), 생각해(5), 담대(5), 마음속(4), 깨닫(1)","말(82), 말씀(28), 예수님(20), 기도(15), 꿈(15), 믿음(14), 입술(8), 십자가(7)",,"핵심표현: 생각(27), 생각을(8), 부정적(5), 생각이(3), 강하고 담대(3) | 보조표현: 바라보(17), 생각하(8), 마음(7), 두려워(6), 생각해(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-05-15.txt,중간,61.7453,172.1628,0.7226,0.2965,0.3134,-0.0169,298.5,39.8,129.9,word_prayer,"생각(29), 생각을(11), 긍정(5), 부정적(5), 변화(4), 생각이(3), 절망(2), 희망(2)","바라보(9), 생각하(5), 담대(2), 마음(1), 생각해(1), 깨닫(1), 마음속(1), 두려워(1)","말(38), 예수님(29), 성령(13), 말씀(13), 기도(10), 믿음(7), 십자가(6), 꿈(5)",,"핵심표현: 생각(29), 생각을(11), 긍정(5), 부정적(5), 변화(4) | 보조표현: 바라보(9), 생각하(5), 담대(2), 마음(1), 생각해(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
